^picklistId,OptionId,minValue,maxValue,value,status,external_code,parentOptionId,en_US,pt_BR,en_DEBUG
Gender,369,-1.0,-1.0,-1.0,ACTIVE,,-1,"Select From (optional)","Selecione a partir de (opcional)","Select From (optional)"
Gender,370,-1.0,-1.0,-1.0,ACTIVE,,-1,"Female","Feminino","Female"
Gender,371,-1.0,-1.0,-1.0,ACTIVE,,-1,"Male","Macho","Male"
Gender,1028,-1.0,-1.0,-1.0,DELETED,,-1,"Select From (optional)","Selecione a partir de (opcional)","Select From (optional)"
Gender,1029,-1.0,-1.0,-1.0,DELETED,,-1,"Female","Feminino","Female"
Gender,1030,-1.0,-1.0,-1.0,DELETED,,-1,"Male","Macho","Male"
Grade,6667,-1.0,-1.0,-1.0,ACTIVE,"1",-1,"Top Manager","Top Gerenciador","Top Manager"
Grade,6668,-1.0,-1.0,-1.0,ACTIVE,"2",-1,"Executives","Executivos","Executives"
Grade,6669,-1.0,-1.0,-1.0,ACTIVE,"3",-1,"Middle Manager","Gerente Médio","Middle Manager"
Grade,6670,-1.0,-1.0,-1.0,ACTIVE,"4",-1,"Line Manager","Gerente de linha","Line Manager"
Grade,6671,-1.0,-1.0,-1.0,ACTIVE,"5",-1,"Remaining Staff","Restante pessoal","Remaining Staff"
HUKOU_CHN,5612,-1.0,-1.0,-1.0,ACTIVE,"LFARM",-1,"Local Farmer","Fazendeiro local","Local Farmer"
HUKOU_CHN,5613,-1.0,-1.0,-1.0,ACTIVE,"LPRES",-1,"Local Permanent Resident","Local de Residente Permanente","Local Permanent Resident"
HUKOU_CHN,5614,-1.0,-1.0,-1.0,ACTIVE,"LTRES",-1,"Local Temporary Resident","Local de residência temporária","Local Temporary Resident"
HUKOU_CHN,5615,-1.0,-1.0,-1.0,ACTIVE,"NFARM",-1,"Non-Farmer","Não Fazendeiro","Non-Farmer"
HUKOU_CHN,5616,-1.0,-1.0,-1.0,ACTIVE,"NRES",-1,"Non-Resident","Não residente","Non-Resident"
HUKOU_CHN,5617,-1.0,-1.0,-1.0,ACTIVE,"VISIT",-1,"Visitor","Visitante","Visitor"
HUKOU_CHN,5618,-1.0,-1.0,-1.0,ACTIVE,"OTHER",-1,"Other","De outros","Other"
HireSource,1719,-1.0,-1.0,-1.0,ACTIVE,,-1,"Acquisition","Aquisição","Acquisition"
HireSource,1720,-1.0,-1.0,-1.0,ACTIVE,,-1,"Agency","Agência","Agency"
HireSource,1721,-1.0,-1.0,-1.0,ACTIVE,,-1,"Career Site","Site Carreira","Career Site"
HireSource,1722,-1.0,-1.0,-1.0,ACTIVE,,-1,"CareerBuilder.com","CareerBuilder.com","CareerBuilder.com"
HireSource,1723,-1.0,-1.0,-1.0,ACTIVE,,-1,"Dice.com","Dice.com","Dice.com"
HireSource,1724,-1.0,-1.0,-1.0,ACTIVE,,-1,"Employee Referral","Referência de funcionário","Employee Referral"
HireSource,1725,-1.0,-1.0,-1.0,ACTIVE,,-1,"Monster.com","Monster.com","Monster.com"
HireSource,1726,-1.0,-1.0,-1.0,ACTIVE,,-1,"Newspaper","Jornal","Newspaper"
HireSource,1727,-1.0,-1.0,-1.0,ACTIVE,,-1,"Other","De outros","Other"
HireSource,1728,-1.0,-1.0,-1.0,ACTIVE,,-1,"Rehire","Recontratar","Rehire"
HireSource,1729,-1.0,-1.0,-1.0,ACTIVE,,-1,"Walk-In","Walk-In","Walk-In"
HiringInit,6648,-1.0,-1.0,-1.0,ACTIVE,,-1,"G2-Fiduciary Management","Gestão G2-Fiduciário","G2-Fiduciary Management"
HiringInit,6649,-1.0,-1.0,-1.0,ACTIVE,,-1,"G3a-Entry into Korea","G3a-Entrada em Coréia","G3a-Entry into Korea"
HiringInit,6650,-1.0,-1.0,-1.0,ACTIVE,,-1,"G3b-Institutional Asia SWF","G3b-Institucional Ásia SWF","G3b-Institutional Asia SWF"
HiringInit,6651,-1.0,-1.0,-1.0,ACTIVE,,-1,"G3c-Onshoring the Taiwan market","G3C-onshoring o mercado de Taiwan","G3c-Onshoring the Taiwan market"
HiringInit,6652,-1.0,-1.0,-1.0,ACTIVE,,-1,"G3d-Entry into Mexico","G3D-Entrada em México","G3d-Entry into Mexico"
HiringInit,6653,-1.0,-1.0,-1.0,ACTIVE,,-1,"G3e-Setting up of a Sicav in UK","Acima de um Sicav no UK-Definir G3E","G3e-Setting up of a Sicav in UK"
HiringInit,6654,-1.0,-1.0,-1.0,ACTIVE,,-1,"G4a-Sales Incentives - CAPS","Incentivos G4a-Vendas - CAPS","G4a-Sales Incentives - CAPS"
HiringInit,6655,-1.0,-1.0,-1.0,ACTIVE,,-1,"G4b-Institutional US","G4b-Institucional EUA","G4b-Institutional US"
HiringInit,6656,-1.0,-1.0,-1.0,ACTIVE,,-1,"G4c-Long â€“ Short","G4c-Long â € ""Short","G4c-Long â€“ Short"
HiringInit,6657,-1.0,-1.0,-1.0,ACTIVE,,-1,"G4d-Sales Staff Enhancement","G4D-Sales Staff Enhancement","G4d-Sales Staff Enhancement"
HiringInit,6658,-1.0,-1.0,-1.0,ACTIVE,,-1,"G4e-IM Staff Enhancement","G4e-IM Staff Enhancement","G4e-IM Staff Enhancement"
HiringInit,6659,-1.0,-1.0,-1.0,ACTIVE,,-1,"G5a-Global","LatAm and Asia Emerging Markets equities","G5A-Global"
HiringInit,6660,-1.0,-1.0,-1.0,ACTIVE,,-1,"G5b-Asian fixed income","Renda fixa G5b-Asian","G5b-Asian fixed income"
HiringInit,6661,-1.0,-1.0,-1.0,ACTIVE,,-1,"G5c-High yield dividend","G5c de alta dividend yield","G5c-High yield dividend"
HiringInit,6662,-1.0,-1.0,-1.0,ACTIVE,,-1,"G5d-Global EAFE equities","Equidades EAFE G5d globais","G5d-Global EAFE equities"
HiringInit,6663,-1.0,-1.0,-1.0,ACTIVE,,-1,"R6c-Build up London Hub","R6c-Construir London Hub","R6c-Build up London Hub"
ISOCountryList,6014,-1.0,-1.0,-1.0,ACTIVE,"AFG",-1,"Afghanistan","Afeganistão","Afghanistan"
ISOCountryList,6015,-1.0,-1.0,-1.0,ACTIVE,"ALB",-1,"Albania","Albânia","Albania"
ISOCountryList,6016,-1.0,-1.0,-1.0,ACTIVE,"DZA",-1,"Algeria","Argélia","Algeria"
ISOCountryList,6017,-1.0,-1.0,-1.0,ACTIVE,"ASM",-1,"American Samoa","Samoa Americana","American Samoa"
ISOCountryList,6018,-1.0,-1.0,-1.0,ACTIVE,"AND",-1,"Andorra","Andorra","Andorra"
ISOCountryList,6019,-1.0,-1.0,-1.0,ACTIVE,"AGO",-1,"Angola","Angola","Angola"
ISOCountryList,6020,-1.0,-1.0,-1.0,ACTIVE,"AIA",-1,"Anguilla","Anguilla","Anguilla"
ISOCountryList,6021,-1.0,-1.0,-1.0,ACTIVE,"ATA",-1,"Antarctica","Antártica","Antarctica"
ISOCountryList,6022,-1.0,-1.0,-1.0,ACTIVE,"ATG",-1,"Antigua and Barbuda","Antigua e Barbuda","Antigua and Barbuda"
ISOCountryList,6023,-1.0,-1.0,-1.0,ACTIVE,"ARG",-1,"Argentina","Argentina","Argentina"
ISOCountryList,6024,-1.0,-1.0,-1.0,ACTIVE,"ARM",-1,"Armenia","Armênia","Armenia"
ISOCountryList,6025,-1.0,-1.0,-1.0,ACTIVE,"ABW",-1,"Aruba","Aruba","Aruba"
ISOCountryList,6026,-1.0,-1.0,-1.0,ACTIVE,"AUS",-1,"Australia","Austrália","Australia"
ISOCountryList,6027,-1.0,-1.0,-1.0,ACTIVE,"AUT",-1,"Austria","Áustria","Austria"
ISOCountryList,6028,-1.0,-1.0,-1.0,ACTIVE,"AZE",-1,"Azerbaijan","Azerbaijão","Azerbaijan"
ISOCountryList,6029,-1.0,-1.0,-1.0,ACTIVE,"BHS",-1,"Bahamas","Bahamas","Bahamas"
ISOCountryList,6030,-1.0,-1.0,-1.0,ACTIVE,"BHR",-1,"Bahrain","Bahrain","Bahrain"
ISOCountryList,6031,-1.0,-1.0,-1.0,ACTIVE,"BGD",-1,"Bangladesh","Bangladesh","Bangladesh"
ISOCountryList,6032,-1.0,-1.0,-1.0,ACTIVE,"BRB",-1,"Barbados","Barbados","Barbados"
ISOCountryList,6033,-1.0,-1.0,-1.0,ACTIVE,"BLR",-1,"Belarus","Belarus","Belarus"
ISOCountryList,6034,-1.0,-1.0,-1.0,ACTIVE,"BEL",-1,"Belgium","Bélgica","Belgium"
ISOCountryList,6035,-1.0,-1.0,-1.0,ACTIVE,"BLZ",-1,"Belize","Belize","Belize"
ISOCountryList,6036,-1.0,-1.0,-1.0,ACTIVE,"BEN",-1,"Benin","Benin","Benin"
ISOCountryList,6037,-1.0,-1.0,-1.0,ACTIVE,"BMU",-1,"Bermuda","Bermudas","Bermuda"
ISOCountryList,6038,-1.0,-1.0,-1.0,ACTIVE,"BTN",-1,"Bhutan","Butão","Bhutan"
ISOCountryList,6039,-1.0,-1.0,-1.0,ACTIVE,"BOL",-1,"Bolivia","Plurinational State of","Bolívia"
ISOCountryList,6040,-1.0,-1.0,-1.0,ACTIVE,"BIH",-1,"Bosnia and Herzegovina","Bósnia e Herzegovina","Bosnia and Herzegovina"
ISOCountryList,6041,-1.0,-1.0,-1.0,ACTIVE,"BWA",-1,"Botswana","Botswana","Botswana"
ISOCountryList,6042,-1.0,-1.0,-1.0,ACTIVE,"BVT",-1,"Bouvet Island","Ilha Bouvet","Bouvet Island"
ISOCountryList,6043,-1.0,-1.0,-1.0,ACTIVE,"BRA",-1,"Brazil","Brasil","Brazil"
ISOCountryList,6044,-1.0,-1.0,-1.0,ACTIVE,"IOT",-1,"British Indian Ocean Territory","Território Britânico do Oceano Índico","British Indian Ocean Territory"
ISOCountryList,6045,-1.0,-1.0,-1.0,ACTIVE,"BRN",-1,"Brunei Darussalam","Brunei Darussalam","Brunei Darussalam"
ISOCountryList,6046,-1.0,-1.0,-1.0,ACTIVE,"BGR",-1,"Bulgaria","Bulgária","Bulgaria"
ISOCountryList,6047,-1.0,-1.0,-1.0,ACTIVE,"BFA",-1,"Burkina Faso","Burkina Faso","Burkina Faso"
ISOCountryList,6048,-1.0,-1.0,-1.0,ACTIVE,"BDI",-1,"Burundi","Burundi","Burundi"
ISOCountryList,6049,-1.0,-1.0,-1.0,ACTIVE,"KHM",-1,"Cambodia","Camboja","Cambodia"
ISOCountryList,6050,-1.0,-1.0,-1.0,ACTIVE,"CMR",-1,"Cameroon","Camarões","Cameroon"
ISOCountryList,6051,-1.0,-1.0,-1.0,ACTIVE,"CAN",-1,"Canada","Canadá","Canada"
ISOCountryList,6052,-1.0,-1.0,-1.0,ACTIVE,"CPV",-1,"Cape Verde","cabo Verde","Cape Verde"
ISOCountryList,6053,-1.0,-1.0,-1.0,ACTIVE,"CYM",-1,"Cayman Islands","Ilhas Cayman","Cayman Islands"
ISOCountryList,6054,-1.0,-1.0,-1.0,ACTIVE,"CAF",-1,"Central African Republic","República Centro-Africana","Central African Republic"
ISOCountryList,6055,-1.0,-1.0,-1.0,ACTIVE,"TCD",-1,"Chad","Chade","Chad"
ISOCountryList,6056,-1.0,-1.0,-1.0,ACTIVE,"CHL",-1,"Chile","Chile","Chile"
ISOCountryList,6057,-1.0,-1.0,-1.0,ACTIVE,"CHN",-1,"China","China","China"
ISOCountryList,6058,-1.0,-1.0,-1.0,ACTIVE,"CXR",-1,"Christmas Island","Ilha do Natal","Christmas Island"
ISOCountryList,6059,-1.0,-1.0,-1.0,ACTIVE,"CCK",-1,"Cocos (Keeling) Islands","Ilhas Cocos (Keeling)","Cocos (Keeling) Islands"
ISOCountryList,6060,-1.0,-1.0,-1.0,ACTIVE,"COL",-1,"Colombia","Colômbia","Colombia"
ISOCountryList,6061,-1.0,-1.0,-1.0,ACTIVE,"COM",-1,"Comoros","Comores","Comoros"
ISOCountryList,6062,-1.0,-1.0,-1.0,ACTIVE,"COG",-1,"Congo","Congo","Congo"
ISOCountryList,6063,-1.0,-1.0,-1.0,ACTIVE,"COD",-1,"Congo","the Democratic Republic of the","Congo"
ISOCountryList,6064,-1.0,-1.0,-1.0,ACTIVE,"COK",-1,"Cook Islands","Ilhas Cook","Cook Islands"
ISOCountryList,6065,-1.0,-1.0,-1.0,ACTIVE,"CRI",-1,"Costa Rica","Costa Rica","Costa Rica"
ISOCountryList,6066,-1.0,-1.0,-1.0,ACTIVE,"HRV",-1,"Croatia","Croácia","Croatia"
ISOCountryList,6067,-1.0,-1.0,-1.0,ACTIVE,"CUB",-1,"Cuba","Cuba","Cuba"
ISOCountryList,6068,-1.0,-1.0,-1.0,ACTIVE,"CYP",-1,"Cyprus","Chipre","Cyprus"
ISOCountryList,6069,-1.0,-1.0,-1.0,ACTIVE,"CZE",-1,"Czech Republic","República Checa","Czech Republic"
ISOCountryList,6070,-1.0,-1.0,-1.0,ACTIVE,"CIV",-1,"C?te d'Ivoire","C? Te d'Ivoire","C?te d'Ivoire"
ISOCountryList,6071,-1.0,-1.0,-1.0,ACTIVE,"DNK",-1,"Denmark","Dinamarca","Denmark"
ISOCountryList,6072,-1.0,-1.0,-1.0,ACTIVE,"DJI",-1,"Djibouti","Djibouti","Djibouti"
ISOCountryList,6073,-1.0,-1.0,-1.0,ACTIVE,"DMA",-1,"Dominica","Dominica","Dominica"
ISOCountryList,6074,-1.0,-1.0,-1.0,ACTIVE,"DOM",-1,"Dominican Republic","República Dominicana","Dominican Republic"
ISOCountryList,6075,-1.0,-1.0,-1.0,ACTIVE,"ECU",-1,"Ecuador","Equador","Ecuador"
ISOCountryList,6076,-1.0,-1.0,-1.0,ACTIVE,"EGY",-1,"Egypt","Egito","Egypt"
ISOCountryList,6077,-1.0,-1.0,-1.0,ACTIVE,"SLV",-1,"El Salvador","El Salvador","El Salvador"
ISOCountryList,6078,-1.0,-1.0,-1.0,ACTIVE,"GNQ",-1,"Equatorial Guinea","Guiné Equatorial","Equatorial Guinea"
ISOCountryList,6079,-1.0,-1.0,-1.0,ACTIVE,"ERI",-1,"Eritrea","Eritreia","Eritrea"
ISOCountryList,6080,-1.0,-1.0,-1.0,ACTIVE,"EST",-1,"Estonia","Estônia","Estonia"
ISOCountryList,6081,-1.0,-1.0,-1.0,ACTIVE,"ETH",-1,"Ethiopia","Etiópia","Ethiopia"
ISOCountryList,6082,-1.0,-1.0,-1.0,ACTIVE,"FLK",-1,"Falkland Islands (Malvinas)","Ilhas Falkland (Malvinas)","Falkland Islands (Malvinas)"
ISOCountryList,6083,-1.0,-1.0,-1.0,ACTIVE,"FRO",-1,"Faroe Islands","ilhas Faroe","Faroe Islands"
ISOCountryList,6084,-1.0,-1.0,-1.0,ACTIVE,"FJI",-1,"Fiji","Fiji","Fiji"
ISOCountryList,6085,-1.0,-1.0,-1.0,ACTIVE,"FIN",-1,"Finland","Finlândia","Finland"
ISOCountryList,6086,-1.0,-1.0,-1.0,ACTIVE,"FRA",-1,"France","França","France"
ISOCountryList,6087,-1.0,-1.0,-1.0,ACTIVE,"GUF",-1,"French Guiana","Guiana Francesa","French Guiana"
ISOCountryList,6088,-1.0,-1.0,-1.0,ACTIVE,"PYF",-1,"French Polynesia","Polinésia Francesa","French Polynesia"
ISOCountryList,6089,-1.0,-1.0,-1.0,ACTIVE,"ATF",-1,"French Southern Territories","Territórios Franceses do Sul","French Southern Territories"
ISOCountryList,6090,-1.0,-1.0,-1.0,ACTIVE,"GAB",-1,"Gabon","Gabão","Gabon"
ISOCountryList,6091,-1.0,-1.0,-1.0,ACTIVE,"GMB",-1,"Gambia","Gâmbia","Gambia"
ISOCountryList,6092,-1.0,-1.0,-1.0,ACTIVE,"GEO",-1,"Georgia","Georgia","Georgia"
ISOCountryList,6093,-1.0,-1.0,-1.0,ACTIVE,"DEU",-1,"Germany","Alemanha","Germany"
ISOCountryList,6094,-1.0,-1.0,-1.0,ACTIVE,"GHA",-1,"Ghana","Gana","Ghana"
ISOCountryList,6095,-1.0,-1.0,-1.0,ACTIVE,"GIB",-1,"Gibraltar","Gibraltar","Gibraltar"
ISOCountryList,6096,-1.0,-1.0,-1.0,ACTIVE,"GRC",-1,"Greece","Grécia","Greece"
ISOCountryList,6097,-1.0,-1.0,-1.0,ACTIVE,"GRL",-1,"Greenland","Groenlândia","Greenland"
ISOCountryList,6098,-1.0,-1.0,-1.0,ACTIVE,"GRD",-1,"Grenada","Grenada","Grenada"
ISOCountryList,6099,-1.0,-1.0,-1.0,ACTIVE,"GLP",-1,"Guadeloupe","Guadalupe","Guadeloupe"
ISOCountryList,6100,-1.0,-1.0,-1.0,ACTIVE,"GUM",-1,"Guam","Guam","Guam"
ISOCountryList,6101,-1.0,-1.0,-1.0,ACTIVE,"GTM",-1,"Guatemala","Guatemala","Guatemala"
ISOCountryList,6102,-1.0,-1.0,-1.0,ACTIVE,"GGY",-1,"Guernsey","Guernsey","Guernsey"
ISOCountryList,6103,-1.0,-1.0,-1.0,ACTIVE,"GIN",-1,"Guinea","Guiné","Guinea"
ISOCountryList,6104,-1.0,-1.0,-1.0,ACTIVE,"GNB",-1,"Guinea-Bissau","Guiné-Bissau","Guinea-Bissau"
ISOCountryList,6105,-1.0,-1.0,-1.0,ACTIVE,"GUY",-1,"Guyana","Guiana","Guyana"
ISOCountryList,6106,-1.0,-1.0,-1.0,ACTIVE,"HTI",-1,"Haiti","Haiti","Haiti"
ISOCountryList,6107,-1.0,-1.0,-1.0,ACTIVE,"HMD",-1,"Heard Island and McDonald Islands","Ilha Heard e Ilhas McDonald","Heard Island and McDonald Islands"
ISOCountryList,6108,-1.0,-1.0,-1.0,ACTIVE,"VAT",-1,"Holy See (Vatican City State)","Santa Sé (Cidade do Vaticano)","Holy See (Vatican City State)"
ISOCountryList,6109,-1.0,-1.0,-1.0,ACTIVE,"HND",-1,"Honduras","Honduras","Honduras"
ISOCountryList,6110,-1.0,-1.0,-1.0,ACTIVE,"HKG",-1,"Hong Kong","Hong Kong","Hong Kong"
ISOCountryList,6111,-1.0,-1.0,-1.0,ACTIVE,"HUN",-1,"Hungary","Hungria","Hungary"
ISOCountryList,6112,-1.0,-1.0,-1.0,ACTIVE,"ISL",-1,"Iceland","Islândia","Iceland"
ISOCountryList,6113,-1.0,-1.0,-1.0,ACTIVE,"IND",-1,"India","Índia","India"
ISOCountryList,6114,-1.0,-1.0,-1.0,ACTIVE,"IDN",-1,"Indonesia","Indonésia","Indonesia"
ISOCountryList,6115,-1.0,-1.0,-1.0,ACTIVE,"IRN",-1,"Iran","Islamic Republic of","Irã"
ISOCountryList,6116,-1.0,-1.0,-1.0,ACTIVE,"IRQ",-1,"Iraq","Iraque","Iraq"
ISOCountryList,6117,-1.0,-1.0,-1.0,ACTIVE,"IRL",-1,"Ireland","Irlanda","Ireland"
ISOCountryList,6118,-1.0,-1.0,-1.0,ACTIVE,"IMN",-1,"Isle of Man","Ilha de Man","Isle of Man"
ISOCountryList,6119,-1.0,-1.0,-1.0,ACTIVE,"ISR",-1,"Israel","Israel","Israel"
ISOCountryList,6120,-1.0,-1.0,-1.0,ACTIVE,"ITA",-1,"Italy","Itália","Italy"
ISOCountryList,6121,-1.0,-1.0,-1.0,ACTIVE,"JAM",-1,"Jamaica","Jamaica","Jamaica"
ISOCountryList,6122,-1.0,-1.0,-1.0,ACTIVE,"JPN",-1,"Japan","Japão","Japan"
ISOCountryList,6123,-1.0,-1.0,-1.0,ACTIVE,"JEY",-1,"Jersey","Jersey","Jersey"
ISOCountryList,6124,-1.0,-1.0,-1.0,ACTIVE,"JOR",-1,"Jordan","Jordânia","Jordan"
ISOCountryList,6125,-1.0,-1.0,-1.0,ACTIVE,"KAZ",-1,"Kazakhstan","Cazaquistão","Kazakhstan"
ISOCountryList,6126,-1.0,-1.0,-1.0,ACTIVE,"KEN",-1,"Kenya","Quênia","Kenya"
ISOCountryList,6127,-1.0,-1.0,-1.0,ACTIVE,"KIR",-1,"Kiribati","Kiribati","Kiribati"
ISOCountryList,6128,-1.0,-1.0,-1.0,ACTIVE,"PRK",-1,"Korea","Democratic People's Republic of","República da Coréia"
ISOCountryList,6129,-1.0,-1.0,-1.0,ACTIVE,"KOR",-1,"Korea","Republic of","Coréia"
ISOCountryList,6130,-1.0,-1.0,-1.0,ACTIVE,"KWT",-1,"Kuwait","Kuweit","Kuwait"
ISOCountryList,6131,-1.0,-1.0,-1.0,ACTIVE,"KGZ",-1,"Kyrgyzstan","Quirguistão","Kyrgyzstan"
ISOCountryList,6132,-1.0,-1.0,-1.0,ACTIVE,"LAO",-1,"Lao People's Democratic Republic","Laos","República Democrática"
ISOCountryList,6133,-1.0,-1.0,-1.0,ACTIVE,"LVA",-1,"Latvia","Letônia","Latvia"
ISOCountryList,6134,-1.0,-1.0,-1.0,ACTIVE,"LBN",-1,"Lebanon","Líbano","Lebanon"
ISOCountryList,6135,-1.0,-1.0,-1.0,ACTIVE,"LSO",-1,"Lesotho","Lesoto","Lesotho"
ISOCountryList,6136,-1.0,-1.0,-1.0,ACTIVE,"LBR",-1,"Liberia","Libéria","Liberia"
ISOCountryList,6137,-1.0,-1.0,-1.0,ACTIVE,"LBY",-1,"Libyan Arab Jamahiriya","Líbia","Libyan Arab Jamahiriya"
ISOCountryList,6138,-1.0,-1.0,-1.0,ACTIVE,"LIE",-1,"Liechtenstein","Liechtenstein","Liechtenstein"
ISOCountryList,6139,-1.0,-1.0,-1.0,ACTIVE,"LTU",-1,"Lithuania","Lituânia","Lithuania"
ISOCountryList,6140,-1.0,-1.0,-1.0,ACTIVE,"LUX",-1,"Luxembourg","Luxemburgo","Luxembourg"
ISOCountryList,6141,-1.0,-1.0,-1.0,ACTIVE,"MAC",-1,"Macao","Macau","Macao"
ISOCountryList,6142,-1.0,-1.0,-1.0,ACTIVE,"MKD",-1,"Macedonia","the former Yugoslav Republic of","Macedônia"
ISOCountryList,6143,-1.0,-1.0,-1.0,ACTIVE,"MDG",-1,"Madagascar","Madagáscar","Madagascar"
ISOCountryList,6144,-1.0,-1.0,-1.0,ACTIVE,"MWI",-1,"Malawi","Malavi","Malawi"
ISOCountryList,6145,-1.0,-1.0,-1.0,ACTIVE,"MYS",-1,"Malaysia","Malásia","Malaysia"
ISOCountryList,6146,-1.0,-1.0,-1.0,ACTIVE,"MDV",-1,"Maldives","Maldivas","Maldives"
ISOCountryList,6147,-1.0,-1.0,-1.0,ACTIVE,"MLI",-1,"Mali","Mali","Mali"
ISOCountryList,6148,-1.0,-1.0,-1.0,ACTIVE,"MLT",-1,"Malta","Malta","Malta"
ISOCountryList,6149,-1.0,-1.0,-1.0,ACTIVE,"MHL",-1,"Marshall Islands","Ilhas Marshall","Marshall Islands"
ISOCountryList,6150,-1.0,-1.0,-1.0,ACTIVE,"MTQ",-1,"Martinique","Martinique","Martinique"
ISOCountryList,6151,-1.0,-1.0,-1.0,ACTIVE,"MRT",-1,"Mauritania","Mauritânia","Mauritania"
ISOCountryList,6152,-1.0,-1.0,-1.0,ACTIVE,"MUS",-1,"Mauritius","Mauritius","Mauritius"
ISOCountryList,6153,-1.0,-1.0,-1.0,ACTIVE,"MYT",-1,"Mayotte","Mayotte","Mayotte"
ISOCountryList,6154,-1.0,-1.0,-1.0,ACTIVE,"MEX",-1,"Mexico","México","Mexico"
ISOCountryList,6155,-1.0,-1.0,-1.0,ACTIVE,"FSM",-1,"Micronesia","Federated States of","Micronésia"
ISOCountryList,6156,-1.0,-1.0,-1.0,ACTIVE,"MDA",-1,"Moldova","Republic of","Moldávia"
ISOCountryList,6157,-1.0,-1.0,-1.0,ACTIVE,"MCO",-1,"Monaco","Monaco","Monaco"
ISOCountryList,6158,-1.0,-1.0,-1.0,ACTIVE,"MNG",-1,"Mongolia","Mongólia","Mongolia"
ISOCountryList,6159,-1.0,-1.0,-1.0,ACTIVE,"MNE",-1,"Montenegro","Montenegro","Montenegro"
ISOCountryList,6160,-1.0,-1.0,-1.0,ACTIVE,"MSR",-1,"Montserrat","Montserrat","Montserrat"
ISOCountryList,6161,-1.0,-1.0,-1.0,ACTIVE,"MAR",-1,"Morocco","Marrocos","Morocco"
ISOCountryList,6162,-1.0,-1.0,-1.0,ACTIVE,"MOZ",-1,"Mozambique","Moçambique","Mozambique"
ISOCountryList,6163,-1.0,-1.0,-1.0,ACTIVE,"MMR",-1,"Myanmar","Myanmar","Myanmar"
ISOCountryList,6164,-1.0,-1.0,-1.0,ACTIVE,"NAM",-1,"Namibia","Namíbia","Namibia"
ISOCountryList,6165,-1.0,-1.0,-1.0,ACTIVE,"NRU",-1,"Nauru","Nauru","Nauru"
ISOCountryList,6166,-1.0,-1.0,-1.0,ACTIVE,"NPL",-1,"Nepal","Nepal","Nepal"
ISOCountryList,6167,-1.0,-1.0,-1.0,ACTIVE,"NLD",-1,"Netherlands","Holanda","Netherlands"
ISOCountryList,6168,-1.0,-1.0,-1.0,ACTIVE,"ANT",-1,"Netherlands Antilles","Antilhas Holandesas","Netherlands Antilles"
ISOCountryList,6169,-1.0,-1.0,-1.0,ACTIVE,"NCL",-1,"New Caledonia","Nova Caledônia","New Caledonia"
ISOCountryList,6170,-1.0,-1.0,-1.0,ACTIVE,"NZL",-1,"New Zealand","Nova Zelândia","New Zealand"
ISOCountryList,6171,-1.0,-1.0,-1.0,ACTIVE,"NIC",-1,"Nicaragua","Nicarágua","Nicaragua"
ISOCountryList,6172,-1.0,-1.0,-1.0,ACTIVE,"NER",-1,"Niger","Níger","Niger"
ISOCountryList,6173,-1.0,-1.0,-1.0,ACTIVE,"NGA",-1,"Nigeria","Nigéria","Nigeria"
ISOCountryList,6174,-1.0,-1.0,-1.0,ACTIVE,"NIU",-1,"Niue","Niue","Niue"
ISOCountryList,6175,-1.0,-1.0,-1.0,ACTIVE,"NFK",-1,"Norfolk Island","Ilha Norfolk","Norfolk Island"
ISOCountryList,6176,-1.0,-1.0,-1.0,ACTIVE,"MNP",-1,"Northern Mariana Islands","Ilhas Marianas do Norte","Northern Mariana Islands"
ISOCountryList,6177,-1.0,-1.0,-1.0,ACTIVE,"NOR",-1,"Norway","Noruega","Norway"
ISOCountryList,6178,-1.0,-1.0,-1.0,ACTIVE,"OMN",-1,"Oman","Omã","Oman"
ISOCountryList,6179,-1.0,-1.0,-1.0,ACTIVE,"PAK",-1,"Pakistan","Paquistão","Pakistan"
ISOCountryList,6180,-1.0,-1.0,-1.0,ACTIVE,"PLW",-1,"Palau","Palau","Palau"
ISOCountryList,6181,-1.0,-1.0,-1.0,ACTIVE,"PSE",-1,"Palestinian Territory","Occupied","Palestina"
ISOCountryList,6182,-1.0,-1.0,-1.0,ACTIVE,"PAN",-1,"Panama","Panamá","Panama"
ISOCountryList,6183,-1.0,-1.0,-1.0,ACTIVE,"PNG",-1,"Papua New Guinea","Papua Nova Guiné","Papua New Guinea"
ISOCountryList,6184,-1.0,-1.0,-1.0,ACTIVE,"PRY",-1,"Paraguay","Paraguai","Paraguay"
ISOCountryList,6185,-1.0,-1.0,-1.0,ACTIVE,"PER",-1,"Peru","Peru","Peru"
ISOCountryList,6186,-1.0,-1.0,-1.0,ACTIVE,"PHL",-1,"Philippines","Filipinas","Philippines"
ISOCountryList,6187,-1.0,-1.0,-1.0,ACTIVE,"PCN",-1,"Pitcairn","Pitcairn","Pitcairn"
ISOCountryList,6188,-1.0,-1.0,-1.0,ACTIVE,"POL",-1,"Poland","Polônia","Poland"
ISOCountryList,6189,-1.0,-1.0,-1.0,ACTIVE,"PRT",-1,"Portugal","Portugal","Portugal"
ISOCountryList,6190,-1.0,-1.0,-1.0,ACTIVE,"PRI",-1,"Puerto Rico","Porto Rico","Puerto Rico"
ISOCountryList,6191,-1.0,-1.0,-1.0,ACTIVE,"QAT",-1,"Qatar","Catar","Qatar"
ISOCountryList,6192,-1.0,-1.0,-1.0,ACTIVE,"ROU",-1,"Romania","Romênia","Romania"
